country_name,access_to_electricity_pct,atms_per_100000,compulsory_education_years,health_expenditure_pct_of_gdp,gdp_per_capita_usd,gdp_per_capita_ppp,life_expectancy_female,life_expectancy_male,life_expectancy,population_density,population,alcohol_consumption_per_capita,unemployment_rate_female,unemployment_rate_male,unemployment_rate,year,Country Name,Country Code,country_category,is_region,planet
Afghanistan,98.7132034301758,1.61193188855075,9.0,9.39572716,493.750418116312,2083.32189722387,66.02600000000001,63.047,64.486,56.937760009803,37172386.0,0.21,13.9060001373291,10.2869997024536,11.057000160217301,2018,Afghanistan,AFG,DEVELOPING,0,Earth
Albania,100.0,30.6381247603086,9.0,5.26271439,5284.38018438156,13833.9816028337,80.167,76.816,78.458,104.61226277372299,2866376.0,7.17,11.229000091552699,13.126999855041499,12.3400001525879,2018,Albania,ALB,DEVELOPING,0,Earth
Algeria,100.0,9.20428966682709,10.0,6.2184267,4153.73397805915,11925.7985636431,77.938,75.494,76.693,17.7300750711665,42228429.0,0.95,21.0580005645752,9.92599964141846,11.8819999694824,2018,Algeria,DZA,DEVELOPING,0,Earth
Angola,43.2592582702637,18.85441,6.0,2.54900527,3289.64666408633,7102.405887092329,63.666,58.06399999999999,60.782,24.713052057431607,30809762.0,6.94,7.3270001411438,6.70800018310547,7.019000053405759,2018,Angola,AGO,DEVELOPING,0,Earth
Arab World,89.28685622331602,28.6137602978441,9.0,5.22598704277905,6601.82518932287,14985.3528900946,73.66302794852659,70.11599470025409,71.8068251623605,37.3723656324824,419790591.0,0.6186055450306321,20.3821938881905,7.998258533349191,10.563344261297301,2018,Arab World,ARB,,1,Earth
Argentina,100.0,58.212670288788395,14.0,9.62454033,11633.498008646498,23313.8179401811,79.863,73.082,76.52,16.2585100979651,44494502.0,9.65,10.5380001068115,8.22599983215332,9.22000026702881,2018,Argentina,ARG,,0,Earth
Armenia,100.0,64.1133996151489,12.0,10.02538967,4220.4902767124895,13024.694810032099,78.354,71.215,74.945,103.68022479803301,2951776.0,5.55,17.1989994049072,17.7509994506836,17.496000289917,2018,Armenia,ARM,DEVELOPING,0,Earth
Australia,100.0,146.116748123494,10.0,9.28459835,57354.9640455891,50999.988362190714,84.9,80.7,82.74878048780491,3.24787091037205,24982688.0,10.51,5.31799983978271,5.2810001373291,5.2979998588562,2018,Australia,AUS,DEVELOPED,0,Earth
Austria,100.0,169.405219396587,13.0,10.32559872,51478.2852619277,56819.598355250186,84.1,79.4,81.6926829268293,107.127966860564,8840521.0,11.96,4.65000009536743,5.019999980926509,4.84800004959106,2018,Austria,AUT,DEVELOPED,0,Earth
Azerbaijan,100.0,32.8480564702991,10.0,3.51373243,4739.8417102839285,14555.7967348653,75.336,70.345,72.86399999999998,120.23431716463,9939771.0,4.41,5.76599979400635,4.0760002136230495,4.90000009536743,2018,Azerbaijan,AZE,DEVELOPING,0,Earth
"Bahamas, The",100.0,127.789541998267,12.0,6.24896193,33767.5033710196,37921.3111566006,75.911,71.499,73.752,38.5254745254745,385640.0,4.78,9.947999954223633,10.0469999313354,10.0,2018,"Bahamas, The",BHS,DEVELOPING,0,Earth
Bahrain,100.0,,9.0,4.13356352,23991.05667694,47353.1183775409,78.285,76.312,77.163,2017.27369979138,1569439.0,1.09,2.65599989891052,0.133000001311302,0.6499999761581421,2018,Bahrain,BHR,,0,Earth
Bangladesh,85.1604232788086,8.85721224868099,5.0,2.3428061,1698.3503942812195,4549.61764626729,74.291,70.637,72.32,1239.57931166936,161356039.0,0.019,6.6230001449585,3.25999999046326,4.281000137329101,2018,Bangladesh,BGD,DEVELOPING,0,Earth
Barbados,100.0,26.1681769644071,11.0,6.56259155,17745.1934649963,16056.6892690523,80.392,77.682,79.081,666.606976744186,286641.0,9.69,9.60000038146973,9.17500019073486,9.38500022888184,2018,Barbados,BRB,,0,Earth
Belarus,100.0,53.8938462461458,9.0,5.64426613,6330.0752464187,19345.2801947979,79.4,69.2,74.1756097560976,46.719503788420404,9483499.0,11.45,3.5539999008178698,5.92000007629395,4.76000022888184,2018,Belarus,BLR,,0,Earth
Belgium,100.0,80.9654064381108,12.0,10.31865311,47583.0749405066,52350.517926220804,83.9,79.4,81.5951219512195,377.379590488771,11427054.0,11.08,5.5619997978210405,6.28000020980835,5.94799995422363,2018,Belgium,BEL,DEVELOPED,0,Earth
Belize,99.5400161743164,44.5562719505163,8.0,5.69105911,4884.7341615523,7291.73463205945,77.666,71.579,74.49600000000002,16.7939938623411,383071.0,6.22,9.7209997177124,4.48899984359741,6.51200008392334,2018,Belize,BLZ,DEVELOPING,0,Earth
Benin,41.529239654541,4.735313380165031,6.0,2.49141979,1240.82946441954,3237.77368242688,63.003,59.914,61.47,101.853919829727,11485048.0,2.81,2.56699991226196,2.21099996566772,2.3859999179840097,2018,Benin,BEN,DEVELOPING,0,Earth
Bhutan,100.0,43.93045416232121,,3.0574255,3243.48603638229,11624.9210323606,71.816,71.123,71.46,19.7775277714448,754394.0,0.43,3.0710000991821302,1.77199995517731,2.30299997329712,2018,Bhutan,BTN,DEVELOPING,0,Earth
Bolivia,95.5853652954102,40.381745508617,14.0,6.30102587,3548.59015508448,8866.378833945259,74.209,68.434,71.23899999999998,10.4801458506416,11353142.0,4.43,3.62899994850159,3.45799994468689,3.53399991989136,2018,Bolivia,BOL,DEVELOPING,0,Earth
Bosnia and Herzegovina,100.0,55.8396955995355,9.0,8.895050999999997,6072.184622853039,14932.3821350976,79.72,74.752,77.262,64.92048828125,3323929.0,7.15,20.294000625610398,17.179000854492198,18.3999996185303,2018,Bosnia and Herzegovina,BIH,DEVELOPING,0,Earth
Botswana,64.8517227172852,44.506479699052704,,5.84825039,8279.60173877574,18063.7639328552,72.04899999999998,66.204,69.275,3.9774248760432704,2254126.0,6.59,20.5209999084473,14.3319997787476,17.3530006408691,2018,Botswana,BWA,DEVELOPING,0,Earth
Brazil,100.0,104.748123410713,14.0,9.51438713,9001.23424863499,14951.8109956354,79.362,72.024,75.672,25.061716243087602,209469333.0,7.42,14.229999542236301,10.8690004348755,12.3339996337891,2018,Brazil,BRA,DEVELOPING,0,Earth
Brunei Darussalam,100.0,74.503236045029,9.0,2.41291642,31628.328791434902,61859.9779118091,76.96,74.593,75.722,81.39696394686909,428962.0,0.48,9.64200019836426,8.27999973297119,8.86200046539307,2018,Brunei Darussalam,BRN,,0,Earth
Bulgaria,100.0,93.4046702335117,11.0,7.34667873,9427.73043039881,22611.4091508938,78.6,71.5,74.9634146341464,64.7110998526161,7025037.0,12.65,4.65299987792969,5.69000005722046,5.21099996566772,2018,Bulgaria,BGR,,0,Earth
Burkina Faso,14.4,3.96372902844771,10.0,5.62852383,813.096848960038,2171.97396576064,61.863,60.361,61.174,72.1912828947368,19751535.0,12.03,8.94999980926514,3.78500008583069,6.093999862670901,2018,Burkina Faso,BFA,DEVELOPING,0,Earth
Burundi,11.024251937866199,,,7.74165535,271.752044376648,780.074937173306,63.03100000000001,59.435,61.247,435.17827102803705,11175378.0,7.19,1.03299999237061,1.89600002765656,1.44799995422363,2018,Burundi,BDI,DEVELOPING,0,Earth
Cabo Verde,93.58599853515629,49.317940627396496,10.0,5.35998297,3617.3274887318203,7031.3581882198205,76.007,69.316,72.782,134.92977667493798,543767.0,5.6,11.5480003356934,12.6579999923706,12.1700000762939,2018,Cabo Verde,CPV,DEVELOPING,0,Earth
Cambodia,91.5506744384766,19.446080107652897,,6.02654314,1512.12670972847,4260.658965048499,71.62899999999998,67.312,69.57,92.05641287106279,16249798.0,6.64,0.779999971389771,0.532000005245209,0.65200001001358,2018,Cambodia,KHM,DEVELOPING,0,Earth
Cameroon,62.66007232666021,4.81122940944164,6.0,3.52989626,1534.49370193468,3691.3342926691907,60.192,57.65600000000001,58.92100000000001,53.3439889149796,25216237.0,5.65,3.84100008010864,2.92600011825562,3.35700011253357,2018,Cameroon,CMR,DEVELOPING,0,Earth
Canada,100.0,220.007919399819,10.0,10.79046917,46313.171371296114,50077.796236328206,84.1,79.9,81.94878048780491,4.07518823864492,37057765.0,8.94,5.49200010299683,6.136000156402591,5.830999851226809,2018,Canada,CAN,DEVELOPED,0,Earth
Caribbean small states,98.4016022669347,38.6774436796659,6.5,6.36341736164883,10187.2123091569,16165.565832273702,75.90319338900471,71.44739562577621,73.6371089078694,18.1769988884772,7358958.0,5.7945157601793005,10.417449683543197,6.77534534377315,8.37281219480747,2018,Caribbean small states,CSS,,1,Earth
Central African Republic,32.420398712158196,,10.0,10.99253082,475.95360987194505,955.84011702071,54.99100000000001,50.649,52.805,7.4904122122700585,4666377.0,2.38,3.5520000457763703,3.75799989700317,3.66400003433228,2018,Central African Republic,CAF,DEVELOPING,0,Earth
Central Europe and the Baltics,100.0,64.7147189870943,10.0,6.610860197157661,16037.4818998226,31869.6671012449,80.7821308852964,73.3610897285792,76.97684517184,92.78915407217958,102537026.0,11.9320822371066,4.29258139623822,4.32907488474769,4.31245210198227,2018,Central Europe and the Baltics,CEB,,1,Earth
Chad,11.7593555450439,,10.0,4.09880257,726.149881109447,1614.71782309205,55.4,52.577,53.977,12.2917336404066,15477751.0,1.37,1.6419999599456798,2.00300002098084,1.83800005912781,2018,Chad,TCD,DEVELOPING,0,Earth
Chile,100.0,49.6892095636425,12.0,9.14051342,15924.794239306399,24765.2345896396,82.381,77.55199999999998,80.042,25.189446066651893,18729160.0,9.07,7.979000091552732,6.68800020217896,7.2329998016357395,2018,Chile,CHL,,0,Earth
China,100.0,97.1189881243622,9.0,5.35107994,9976.67713725865,15614.3052820791,79.051,74.54899999999998,76.704,148.348833270666,1392730000.0,7.05,3.703000068664549,4.72200012207031,4.27600002288818,2018,China,CHN,DEVELOPING,0,Earth
Colombia,99.9364471435547,42.34788088957411,12.0,7.63980007,6716.91159778134,14962.167221651298,79.859,74.33,77.109,44.7598521856692,49661056.0,5.74,11.793999671936,7.09200000762939,9.11100006103516,2018,Colombia,COL,,0,Earth
Comoros,81.9227523803711,4.96785795900524,6.0,4.58884811,1415.95531263535,3141.5460748721807,65.9,62.399,64.118,447.24447754022697,832322.0,0.69,4.66599988937378,4.03800010681152,4.30200004577637,2018,Comoros,COM,DEVELOPING,0,Earth
"Congo, Dem. Rep.",18.9776611328125,,6.0,3.30075741,557.064418324276,1112.34609176137,61.901,58.852,60.368,37.0825923557045,84068091.0,2.0,3.3529999256134,4.98099994659424,4.19299983978271,2018,"Congo, Dem. Rep.",COD,DEVELOPING,0,Earth
"Congo, Rep.",68.5184326171875,,10.0,2.13848233,2577.70170504152,4002.11307577352,65.703,62.837,64.29,15.3568462664715,5244363.0,9.27,10.2650003433228,9.09700012207031,9.670000076293947,2018,"Congo, Rep.",COG,DEVELOPING,0,Earth
Costa Rica,100.0,74.3391783486889,13.0,7.56336021,12112.1344206452,19873.1395497527,82.73,77.539,80.095,97.91306306306309,4999441.0,4.87,12.1920003890991,8.00300025939941,9.63199996948242,2018,Costa Rica,CRI,,0,Earth
Cote d'Ivoire,66.99118041992189,6.89752158446788,10.0,4.19003773,2314.05068144953,5156.0938486893,58.74100000000001,56.25100000000001,57.422,78.8340534591195,25069229.0,2.71,3.79500007629395,2.79299998283386,3.2100000381469704,2018,Cote d'Ivoire,CIV,DEVELOPING,0,Earth
Croatia,100.0,147.312238419192,8.0,6.82702351,15014.0850191716,28215.247953916,81.4,74.9,78.0707317073171,73.04937455325229,4087843.0,9.23,9.34000015258789,7.644000053405759,8.43200016021729,2018,Croatia,HRV,,0,Earth
Cyprus,100.0,42.1376841250064,10.0,6.76976299,28689.706722579198,39737.3251870293,82.913,78.735,80.828,128.708333333333,1189265.0,10.81,8.75500011444092,8.04100036621094,8.36999988555908,2018,Cyprus,CYP,,0,Earth
Czech Republic,100.0,57.1041190636485,9.0,7.64651203,23415.8436273041,41035.8384859705,82.0,76.2,79.0292682926829,137.657705257705,10629928.0,14.45,2.8029999732971205,1.79100000858307,2.2430000305175803,2018,Czech Republic,CZE,DEVELOPED,0,Earth
Denmark,100.0,46.8171758292797,10.0,10.0707159,61598.536704393606,57412.1244917752,82.9,79.1,80.95365853658541,137.976565849012,5793636.0,10.26,5.14900016784668,4.81799983978271,4.97499990463257,2018,Denmark,DNK,DEVELOPED,0,Earth
Djibouti,60.3954467773438,13.1787812736922,10.0,2.32438445,3141.88921873893,5341.10379368244,68.778,64.62899999999999,66.582,41.368421052631604,958920.0,0.43,10.357000350952099,10.1899995803833,10.2569999694824,2018,Djibouti,DJI,DEVELOPING,0,Earth
Dominican Republic,100.0,36.8827287313844,15.0,5.73298407,8050.63044036673,18143.2244783874,77.196,70.805,73.892,219.97857586421,10627165.0,6.68,8.074999809265138,4.16900014877319,5.7389998435974094,2018,Dominican Republic,DOM,DEVELOPING,0,Earth
Early-demographic dividend,90.7246521624271,28.8988431159385,10.0,5.042912629900242,3585.32218812471,9427.65569496999,72.39325793857091,68.700421316404,70.4831906811833,98.11114460724541,3248239444.0,3.892516250425,6.505033867830581,5.3432643925553895,5.68986989351105,2018,Early-demographic dividend,EAR,,1,Earth
East Asia & Pacific,97.9864336581834,53.085847135791205,9.0,6.66977742908825,11318.6354877622,17411.7606398733,78.69815176907929,73.6105057216931,76.0683364250094,95.428211475338,2328138066.0,6.43063093687752,3.38261557531388,4.09892631783809,3.78843549920883,2018,East Asia & Pacific,EAS,,1,Earth
East Asia & Pacific (IDA & IBRD countries),98.3832071206151,27.319288398447398,9.0,5.09039017430177,8055.42956281708,14208.068844976799,77.7993518460493,72.8745705154534,75.2492291135899,130.18545299129102,2056064424.0,6.224385206267719,3.43510411702801,4.20016609763392,3.8695443507276703,2018,East Asia & Pacific (IDA & IBRD countries),TEA,,1,Earth
East Asia & Pacific (excluding high income),97.7707941758023,27.319288398447398,9.0,5.09025875942115,7971.67338559114,14060.2481882725,77.7706353144072,72.8221628202716,75.2105121056207,130.809797542712,2081639097.0,6.19451570731436,3.4173087953223,4.18497345790983,3.85276904887783,2018,East Asia & Pacific (excluding high income),EAP,,1,Earth
Ecuador,100.0,34.5319706190348,15.0,8.13646507,6295.93539868079,11843.3936365093,79.645,74.058,76.8,68.7886817522951,17084357.0,4.2,4.40000009536743,2.9289999008178698,3.52999997138977,2018,Ecuador,ECU,DEVELOPING,0,Earth
"Egypt, Arab Rep.",100.0,18.7238099748765,12.0,4.947577,2537.1253654904,11643.220497529399,74.16199999999998,69.59899999999999,71.825,98.8734692852479,98423595.0,0.36,22.9950008392334,8.088000297546388,11.5920000076294,2018,"Egypt, Arab Rep.",EGY,DEVELOPING,0,Earth
El Salvador,100.0,35.2451116910964,15.0,7.10940361,4067.6594488115397,8825.45174942152,77.635,68.229,73.096,309.88146718146703,6420744.0,3.89,3.75099992752075,4.18900012969971,4.00600004196167,2018,El Salvador,SLV,DEVELOPING,0,Earth
Equatorial Guinea,67.03250122070311,10.4479624650874,6.0,2.99830961,10144.1958108456,20855.8113579151,59.587,57.41,58.402,46.6657397504456,1308974.0,7.23,6.08400011062622,6.55700016021729,6.38299989700317,2018,Equatorial Guinea,GNQ,DEVELOPING,0,Earth
Estonia,100.0,67.9183171450793,9.0,6.6878767,23170.7073775514,36220.8395359497,82.7,74.0,78.24390243902441,30.411249137336107,1321977.0,9.23,5.31799983978271,5.40999984741211,5.36600017547607,2018,Estonia,EST,DEVELOPED,0,Earth
Eswatini,76.5039825439453,40.8157460606405,7.0,6.54034519,4106.1971526456,8728.79177951162,63.968,55.284,59.401,66.05761627906979,1136191.0,10.04,23.9150009155273,20.9169998168945,22.3610000610352,2018,Eswatini,SWZ,DEVELOPING,0,Earth
Ethiopia,44.9799575805664,,8.0,3.29555655,771.523813864476,2154.7546051196,68.165,64.35,66.24,109.224559,109224559.0,2.36,2.74600005149841,1.49199998378754,2.07500004768372,2018,Ethiopia,ETH,DEVELOPING,0,Earth
Euro area,100.0,78.7891874257267,10.0,10.13578919089,40038.5067764355,47345.173368778895,84.7023401664096,79.5518671653157,82.0596172798915,127.60466912955,341843156.0,11.402156032926099,8.57946761497297,7.8528546749310815,8.18786216591896,2018,Euro area,EMU,,1,Earth
Europe & Central Asia,99.99305848958048,63.1974847808879,10.0,9.29203634485146,25215.271962336294,35594.3518704393,81.1494487638034,74.8602166774924,77.9086066864279,33.465131890280105,917922618.5,9.763800596415312,6.997866457109652,6.82599513626445,6.903874432175652,2018,Europe & Central Asia,ECS,,1,Earth
Europe & Central Asia (IDA & IBRD countries),99.98611982804941,61.9828298075744,10.0,5.3707069551784885,8894.6706846259,23402.610441652203,78.0731260782195,70.1898660841136,74.0376029005072,19.978300302458802,458970243.5,8.05342176676861,6.561793790464328,6.810319413107481,6.70027442319067,2018,Europe & Central Asia (IDA & IBRD countries),TEC,,1,Earth
Europe & Central Asia (excluding high income),99.9839707519244,55.8396955995355,10.5,5.15141564854898,8031.86420929148,22262.193065004303,77.6405555643155,69.7238095139982,73.590781529875,17.7575359364548,397435105.5,7.466485452364839,6.95430877188342,7.20237467237816,7.09256021215098,2018,Europe & Central Asia (excluding high income),ECA,,1,Earth
European Union,100.0,67.9183171450793,10.0,9.8539938343721,35733.7160011367,44465.451440135,83.86717469621921,78.3488986271116,81.03440921726629,111.784864172318,446777673.0,11.4444539695934,7.583233531703581,7.00350562231464,7.2693848299029815,2018,European Union,EUU,,1,Earth
Fiji,99.5933609008789,54.2759143404031,,3.42366552,6317.4878527697,14183.56389614,69.178,65.641,67.34100000000001,48.3570333880679,883483.0,3.32,5.4510002136230495,3.5239999294281,4.15799999237061,2018,Fiji,FJI,DEVELOPING,0,Earth
Finland,100.0,34.7081822054219,10.0,9.037323,50030.877310650096,49382.6460075174,84.5,79.1,81.7341463414634,18.1485472672831,5515525.0,10.78,7.2979998588562,7.419000148773191,7.36100006103516,2018,Finland,FIN,DEVELOPED,0,Earth
Fragile and conflict affected situations,55.04091353722261,5.6340980061969015,9.0,4.47002579063133,2175.9365406788,4898.04574803151,63.2465483474932,59.747604466034296,61.4999995849382,47.1192202909152,780467640.0,4.71552646442257,7.5480239034749115,6.48049282885215,6.9144348557838615,2018,Fragile and conflict affected situations,FCS,,1,Earth
France,100.0,98.286892230716,10.0,11.25789452,41631.0907389044,46605.186343170186,85.9,79.7,82.7243902439024,122.299437237519,66965912.0,12.33,9.09700012207031,9.02299976348877,9.059000015258787,2018,France,FRA,DEVELOPED,0,Earth
Gabon,93.0356826782227,,10.0,2.74503946,7956.6278155868595,15103.6090264939,68.32300000000001,64.152,66.187,8.224764233321691,2119275.0,8.74,28.100999832153306,14.277000427246099,19.806999206543,2018,Gabon,GAB,DEVELOPING,0,Earth
"Gambia, The",60.3,7.55471859066725,9.0,3.09379649,732.717513775219,2210.63867300666,63.151,60.362,61.735,225.30652173912998,2280102.0,3.55,12.2399997711182,6.505000114440921,9.02700042724609,2018,"Gambia, The",GMB,DEVELOPING,0,Earth
Georgia,100.0,77.6213083874508,9.0,7.11329746,4722.78778321766,14604.384443545601,77.98899999999998,69.17399999999999,73.6,65.197330207495,3726549.0,8.25,12.546999931335401,14.793999671936,13.7849998474121,2018,Georgia,GEO,,0,Earth
Germany,100.0,119.929074488544,13.0,11.42995071,47810.507670634805,54652.9785652742,83.3,78.6,80.8926829268293,237.30759674834,82905782.0,12.91,2.91000008583069,3.79200005531311,3.3840000629425,2018,Germany,DEU,DEVELOPED,0,Earth
Ghana,82.3945770263672,11.514952103397901,11.0,3.53888083,2202.31216442504,5320.97563352151,64.852,62.724,63.78,130.821429199262,29767108.0,2.75,4.2519998550415,4.07399988174438,4.15700006484985,2018,Ghana,GHA,DEVELOPING,0,Earth
Greece,100.0,62.281569946626995,10.0,7.71544075,20324.304991781202,29534.9378927846,84.4,79.3,81.7878048780488,83.26518231186971,10732882.0,10.18,24.2900009155273,15.4069995880127,19.2919998168945,2018,Greece,GRC,DEVELOPED,0,Earth
Guatemala,94.69546508789058,36.8358731394175,16.0,5.70716429,4472.89237082577,8654.268547601441,76.937,71.119,74.063,152.547125793206,16346950.0,2.45,3.46799993515015,1.87399995326996,2.40199995040894,2018,Guatemala,GTM,DEVELOPING,0,Earth
Guinea,44.0,2.4961918728009502,6.0,3.93172431,878.599613250501,2556.77368136728,61.666,60.477,61.185,50.5222122741332,12414318.0,1.11,3.28600001335144,5.400000095367429,4.24700021743774,2018,Guinea,GIN,DEVELOPING,0,Earth
Guinea-Bissau,28.6620216369629,4.71898010811091,9.0,6.99553871,778.349910210043,1996.6595728118305,59.913,55.965,58.003,66.6539473684211,1874309.0,5.38,2.18199992179871,2.67199993133545,2.43799996376038,2018,Guinea-Bissau,GNB,DEVELOPING,0,Earth
Guyana,91.8495254516602,20.7434747466077,6.0,5.93609333,6145.8424106799,12781.5799389731,72.972,66.783,69.774,3.9573482346964703,779004.0,6.89,15.2250003814697,9.77400016784668,11.9060001373291,2018,Guyana,GUY,DEVELOPING,0,Earth
Haiti,45.277889251709006,2.11431210182419,6.0,7.69460344,1435.35175551073,3065.20507847435,65.832,61.5,63.66,403.59854862118993,11123176.0,2.73,16.6149997711182,10.8780002593994,13.5920000076294,2018,Haiti,HTI,DEVELOPING,0,Earth
Heavily indebted poor countries (HIPC),44.6037225773497,5.18677256530458,8.5,4.84320623179998,972.9429143349361,2574.3869921774303,64.8891783719132,61.378839728672105,63.1350064011699,44.89578164541251,780234406.0,4.06572463003543,4.74538718154867,4.15277956678598,4.421633629786482,2018,Heavily indebted poor countries (HIPC),HPC,,1,Earth
High income,99.9973414017083,67.9183171450793,10.0,12.424852089005899,44417.867919172,50220.762233064,83.35037929452099,78.1349191868591,80.6561046818993,34.7828915090845,1230515710.0,9.80055364289816,5.363301007735429,4.84542870940976,5.0743394691463495,2018,High income,HIC,,1,Earth
Honduras,91.88720703125,24.2957368774752,12.0,7.04958153,2505.7767518956,5810.429507793901,77.378,72.771,75.08800000000002,85.6870319063366,9587522.0,3.76,7.2410001754760716,4.66599988937378,5.6479997634887695,2018,Honduras,HND,DEVELOPING,0,Earth
"Hong Kong SAR, China",100.0,51.795601151934214,9.0,,48543.400990573304,62551.058589223205,87.7,82.3,84.9341463414634,7096.19047619048,7451000.0,,2.6159999370575,3.18099999427795,2.90300011634827,2018,"Hong Kong SAR, China",HKG,DEVELOPING,0,Earth
Hungary,100.0,60.5614393232226,13.0,6.70007229,16410.187263968302,32085.9793859154,79.6,72.7,76.0658536585366,107.981486799956,9775564.0,11.35,3.98600006103516,3.47699999809265,3.70799994468689,2018,Hungary,HUN,DEVELOPING,0,Earth
IBRD only,97.80895514162908,49.03326546383271,10.0,5.55763014495322,6448.82919322929,13353.765988256499,75.8426583710722,71.139270568084,73.4048767291993,67.3182539735776,4777257264.5,5.976662275139471,5.79902152153401,5.639842050612402,5.6990924477760005,2018,IBRD only,IBD,,1,Earth
IDA & IBRD total,87.9132356826611,29.315841520012803,9.0,5.4623824742339515,5152.65365955954,10921.2456943498,73.2982801318211,68.9827616270198,71.0717380418743,68.68934264881071,6410738779.5,5.487496843492731,5.653526737113769,5.35824956719948,5.47006939993953,2018,IDA & IBRD total,IBT,,1,Earth
IDA blend,66.7209649464062,9.804299437378653,9.5,3.80404107558775,1756.0396062761301,4987.538790838928,63.3464545289237,61.015782412198,62.1617501399529,125.67377310687799,549115214.0,4.62686805207406,6.130967103171551,4.91936935194859,5.35891883681089,2018,IDA blend,IDB,,1,Earth
IDA only,54.943530985866296,6.277076655372268,9.0,4.31813079946036,1170.10560560528,3301.81689039145,67.2191395541493,63.415255764026796,65.30409152196529,60.25989700123061,1084366301.0,3.2015414678537404,4.831152501199621,4.03109345538275,4.36885035396888,2018,IDA only,IDX,,1,Earth
IDA total,58.91104889187299,7.226120087567558,9.0,4.0800111602396605,1365.85465109636,3861.81151369926,65.9319543543377,62.5978916116434,64.2478004723441,73.04003184853599,1633481515.0,3.6840850144620494,5.18850135818371,4.3216919110429,4.67186828431238,2018,IDA total,IDA,,1,Earth
Iceland,100.0,86.2898206303401,10.0,8.46930885,72968.7042280499,57742.150276813,84.5,81.3,82.8609756097561,3.51841396508728,352721.0,9.12,2.5399999618530296,2.8510000705719,2.7039999961853,2018,Iceland,ISL,DEVELOPED,0,Earth
India,95.2358551025391,21.653515238604196,8.0,3.544245,2005.8630045240304,6655.06986000407,70.692,68.23899999999999,69.416,454.93807257524696,1352617328.0,5.54,5.3000001907348615,5.336999893188481,5.32999992370605,2018,India,IND,DEVELOPING,0,Earth
Indonesia,98.51,54.376093119648196,9.0,2.87053037,3893.8464247557104,11648.542672945601,73.748,69.375,71.509,147.75219008926,267663435.0,0.57,4.25099992752075,4.67899990081787,4.51100015640259,2018,Indonesia,IDN,DEVELOPING,0,Earth
"Iran, Islamic Rep.",100.0,88.6475200109657,9.0,8.66168594,5550.06095701484,13800.0234652712,77.668,75.40899999999998,76.479,50.222420123283996,81800269.0,1.03,19.104999542236303,10.3190002441406,12.039999961853,2018,"Iran, Islamic Rep.",IRN,DEVELOPING,0,Earth
Iraq,99.9,3.8259713438124714,6.0,4.1062417,5834.1662106535205,10919.7726200908,72.486,68.429,70.454,88.53057003546171,38433600.0,0.39,30.850999832153306,10.104999542236301,12.8620004653931,2018,Iraq,IRQ,DEVELOPING,0,Earth
Ireland,100.0,78.7891874257267,10.0,6.92870378,78621.2279310086,84459.65161087661,84.1,80.5,82.25609756097559,70.65344752503991,4867316.0,12.88,5.69099998474121,5.78200006484985,5.7399997711181605,2018,Ireland,IRL,DEVELOPED,0,Earth
Israel,100.0,128.37662224066003,15.0,7.51703548,41719.7254385703,40261.338026137404,84.8,80.9,82.8024390243903,410.480591497227,8882800.0,4.21,3.9539999961853,4.03800010681152,3.99799990653992,2018,Israel,ISR,DEVELOPED,0,Earth
Italy,100.0,91.0440221850439,12.0,8.66763401,34615.7568910987,42934.8672209956,85.6,81.2,83.34634146341459,205.418372203713,60421760.0,7.84,11.7749996185303,9.74699974060059,10.6099996566772,2018,Italy,ITA,DEVELOPED,0,Earth
Jamaica,98.9332809448242,34.3190527941429,6.0,6.06135607,5354.2368587703,9975.199073475993,75.993,72.78699999999998,74.368,270.993074792244,2934855.0,4.22,11.9090003967285,6.724999904632571,9.10400009155273,2018,Jamaica,JAM,DEVELOPING,0,Earth
Japan,100.0,127.38370767692801,9.0,10.95338821,39159.4235633952,41335.5232236058,87.32,81.25,84.2109756097561,347.0734584156241,126529100.0,7.96,2.17799997329712,2.57399988174438,2.4000000953674303,2018,Japan,JPN,DEVELOPED,0,Earth
Jordan,99.9,29.4354593566114,10.0,7.79041338,4312.18011672108,10266.916995126,76.175,72.73,74.405,112.14249831043,9956011.0,0.69,23.693000793457,13.036999702453599,14.9589996337891,2018,Jordan,JOR,DEVELOPING,0,Earth
Kazakhstan,100.0,84.2606407931101,9.0,2.92212725,9812.60140498928,26166.538904458906,77.19,68.84,73.15,6.76982572137645,18276498.5,4.76,5.34800004959106,4.34200000762939,4.8249998092651385,2018,Kazakhstan,KAZ,,0,Earth
Kenya,75.0,9.154136760218199,12.0,5.16729498,1707.98680529003,4306.2069849010795,68.684,63.965,66.342,90.29941666373828,51393010.0,2.78,2.8220000267028795,2.45600008964539,2.63499999046326,2018,Kenya,KEN,DEVELOPING,0,Earth
"Korea, Rep.",100.0,266.967031946223,9.0,7.56259203,33422.9442100836,42240.5717992497,85.7,79.7,82.62682926829271,529.358501289308,51606633.0,9.7,3.7260000705719,3.93700003623962,3.848000049591061,2018,"Korea, Rep.",KOR,DEVELOPING,0,Earth
Kuwait,100.0,73.25531139514399,9.0,4.99920797,33994.3819171507,51708.253612123895,76.467,74.672,75.398,232.172390572391,4137312.0,0.003,5.44600009918213,0.9200000166893008,2.07599997520447,2018,Kuwait,KWT,,0,Earth
